datetime,open,high,low,close,volume,stock_code,stock_name
2025-06-27 09:00:00,211000.0,211422.0,210578.0,211000.0,9799,005380,현대차
2025-06-27 09:05:00,211000.0,211422.0,210501.23076923078,210923.07692307694,9799,005380,현대차
2025-06-27 09:10:00,211000.0,211422.0,210424.46153846153,210846.15384615384,9799,005380,현대차
2025-06-27 09:15:00,211000.0,211422.0,210347.6923076923,210769.23076923078,9799,005380,현대차
2025-06-27 09:20:00,210992.3076923077,211414.29230769232,210270.92307692306,210692.3076923077,9799,005380,현대차
2025-06-27 09:25:00,210915.38461538462,211337.21538461538,210194.15384615384,210615.38461538462,9799,005380,현대차
2025-06-27 09:30:00,210838.46153846153,211260.13846153844,210117.3846153846,210538.46153846153,9799,005380,현대차
2025-06-27 09:35:00,210761.53846153847,211183.06153846154,210040.6153846154,210461.53846153847,9799,005380,현대차
2025-06-27 09:40:00,210684.61538461538,211105.9846153846,209963.84615384616,210384.61538461538,9799,005380,현대차
2025-06-27 09:45:00,210607.6923076923,211028.9076923077,209887.07692307694,210307.6923076923,9799,005380,현대차
2025-06-27 09:50:00,210530.76923076922,210951.83076923076,209810.3076923077,210230.76923076922,9799,005380,현대차
2025-06-27 09:55:00,210453.84615384616,210874.75384615385,209733.53846153847,210153.84615384616,9799,005380,현대차
2025-06-27 10:00:00,210376.92307692306,210797.6769230769,209656.76923076922,210076.92307692306,9799,005380,현대차
2025-06-27 10:05:00,210300.0,210720.6,209580.0,210000.0,9799,005380,현대차
2025-06-27 10:10:00,210223.07692307694,210643.5230769231,209503.23076923078,209923.07692307694,9799,005380,현대차
2025-06-27 10:15:00,210146.15384615384,210566.44615384616,209426.46153846153,209846.15384615384,9799,005380,현대차
2025-06-27 10:20:00,210069.23076923078,210489.36923076925,209349.6923076923,209769.23076923078,9799,005380,현대차
2025-06-27 10:25:00,209992.3076923077,210412.29230769232,209272.92307692306,209692.3076923077,9799,005380,현대차
2025-06-27 10:30:00,209915.38461538462,210335.21538461538,209196.15384615384,209615.38461538462,9799,005380,현대차
2025-06-27 10:35:00,209838.46153846153,210258.13846153844,209119.3846153846,209538.46153846153,9799,005380,현대차
2025-06-27 10:40:00,209761.53846153847,210181.06153846154,209042.6153846154,209461.53846153847,9799,005380,현대차
2025-06-27 10:45:00,209684.61538461538,210103.9846153846,208965.84615384616,209384.61538461538,9799,005380,현대차
2025-06-27 10:50:00,209607.6923076923,210026.9076923077,208889.07692307694,209307.6923076923,9799,005380,현대차
2025-06-27 10:55:00,209530.76923076922,209949.83076923076,208812.3076923077,209230.76923076922,9799,005380,현대차
2025-06-27 11:00:00,209453.84615384616,209872.75384615385,208735.53846153847,209153.84615384616,9799,005380,현대차
2025-06-27 11:05:00,209376.92307692306,209795.6769230769,208658.76923076922,209076.92307692306,9799,005380,현대차
2025-06-27 11:10:00,209300.0,209718.6,208582.0,209000.0,9799,005380,현대차
2025-06-27 11:15:00,209223.07692307694,209641.5230769231,208505.23076923078,208923.07692307694,9799,005380,현대차
2025-06-27 11:20:00,209146.15384615384,209564.44615384616,208428.46153846153,208846.15384615384,9799,005380,현대차
2025-06-27 11:25:00,209069.23076923078,209487.36923076925,208351.6923076923,208769.23076923078,9799,005380,현대차
2025-06-27 11:30:00,208992.3076923077,209410.29230769232,208274.92307692306,208692.3076923077,9799,005380,현대차
2025-06-27 11:35:00,208915.38461538462,209333.21538461538,208198.15384615384,208615.38461538462,9799,005380,현대차
2025-06-27 11:40:00,208838.46153846153,209256.13846153844,208121.3846153846,208538.46153846153,9799,005380,현대차
2025-06-27 11:45:00,208761.53846153847,209179.06153846154,208044.6153846154,208461.53846153847,9799,005380,현대차
2025-06-27 11:50:00,208684.61538461538,209101.9846153846,207967.84615384616,208384.61538461538,9799,005380,현대차
2025-06-27 11:55:00,208607.6923076923,209024.9076923077,207891.07692307694,208307.6923076923,9799,005380,현대차
2025-06-27 12:00:00,208530.76923076922,208947.83076923076,207814.3076923077,208230.76923076922,9799,005380,현대차
2025-06-27 12:05:00,208453.84615384616,208870.75384615385,207737.53846153847,208153.84615384616,9799,005380,현대차
2025-06-27 12:10:00,208376.92307692306,208793.6769230769,207660.76923076922,208076.92307692306,9799,005380,현대차
2025-06-27 12:15:00,208300.0,208716.6,207584.0,208000.0,9799,005380,현대차
2025-06-27 12:20:00,208223.07692307694,208639.5230769231,207507.23076923078,207923.07692307694,9799,005380,현대차
2025-06-27 12:25:00,208146.15384615384,208562.44615384616,207430.46153846153,207846.15384615384,9799,005380,현대차
2025-06-27 12:30:00,208069.23076923078,208485.36923076925,207353.6923076923,207769.23076923078,9799,005380,현대차
2025-06-27 12:35:00,207992.3076923077,208408.29230769232,207276.92307692306,207692.3076923077,9799,005380,현대차
2025-06-27 12:40:00,207915.38461538462,208331.21538461538,207200.15384615384,207615.38461538462,9799,005380,현대차
2025-06-27 12:45:00,207838.46153846153,208254.13846153844,207123.3846153846,207538.46153846153,9799,005380,현대차
2025-06-27 12:50:00,207761.53846153847,208177.06153846154,207046.6153846154,207461.53846153847,9799,005380,현대차
2025-06-27 12:55:00,207684.61538461538,208099.9846153846,206969.84615384616,207384.61538461538,9799,005380,현대차
2025-06-27 13:00:00,207607.6923076923,208022.9076923077,206893.07692307694,207307.6923076923,9799,005380,현대차
2025-06-27 13:05:00,207530.76923076922,207945.83076923076,206816.3076923077,207230.76923076922,9799,005380,현대차
2025-06-27 13:10:00,207453.84615384616,207868.75384615385,206739.53846153847,207153.84615384616,9799,005380,현대차
2025-06-27 13:15:00,207376.92307692306,207791.6769230769,206662.76923076922,207076.92307692306,9799,005380,현대차
2025-06-27 13:20:00,207300.0,207714.6,206586.0,207000.0,9799,005380,현대차
2025-06-27 13:25:00,207223.07692307694,207637.5230769231,206509.23076923078,206923.07692307694,9799,005380,현대차
2025-06-27 13:30:00,207146.15384615384,207560.44615384616,206432.46153846153,206846.15384615384,9799,005380,현대차
2025-06-27 13:35:00,207069.23076923078,207483.36923076925,206355.6923076923,206769.23076923078,9799,005380,현대차
2025-06-27 13:40:00,206992.3076923077,207406.29230769232,206278.92307692306,206692.3076923077,9799,005380,현대차
2025-06-27 13:45:00,206915.38461538462,207329.21538461538,206202.15384615384,206615.38461538462,9799,005380,현대차
2025-06-27 13:50:00,206838.46153846153,207252.13846153844,206125.3846153846,206538.46153846153,9799,005380,현대차
2025-06-27 13:55:00,206761.53846153847,207175.06153846154,206048.6153846154,206461.53846153847,9799,005380,현대차
2025-06-27 14:00:00,206684.61538461538,207097.9846153846,205971.84615384616,206384.61538461538,9799,005380,현대차
2025-06-27 14:05:00,206607.6923076923,207020.9076923077,205895.07692307694,206307.6923076923,9799,005380,현대차
2025-06-27 14:10:00,206530.76923076922,206943.83076923076,205818.3076923077,206230.76923076922,9799,005380,현대차
2025-06-27 14:15:00,206453.84615384616,206866.75384615385,205741.53846153847,206153.84615384616,9799,005380,현대차
2025-06-27 14:20:00,206376.92307692306,206789.6769230769,205664.76923076922,206076.92307692306,9799,005380,현대차
2025-06-27 14:25:00,206300.0,206712.6,205588.0,206000.0,9799,005380,현대차
2025-06-27 14:30:00,206223.07692307694,206635.5230769231,205511.23076923078,205923.07692307694,9799,005380,현대차
2025-06-27 14:35:00,206146.15384615384,206558.44615384616,205434.46153846153,205846.15384615384,9799,005380,현대차
2025-06-27 14:40:00,206069.23076923078,206481.36923076925,205357.6923076923,205769.23076923078,9799,005380,현대차
2025-06-27 14:45:00,205992.3076923077,206404.29230769232,205280.92307692306,205692.3076923077,9799,005380,현대차
2025-06-27 14:50:00,205915.38461538462,206327.21538461538,205204.15384615384,205615.38461538462,9799,005380,현대차
2025-06-27 14:55:00,205838.46153846153,206250.13846153844,205127.3846153846,205538.46153846153,9799,005380,현대차
2025-06-27 15:00:00,205761.53846153847,206173.06153846154,205050.6153846154,205461.53846153847,9799,005380,현대차
2025-06-27 15:05:00,205684.61538461538,206095.9846153846,204973.84615384616,205384.61538461538,9799,005380,현대차
2025-06-27 15:10:00,205607.6923076923,206018.9076923077,204897.07692307694,205307.6923076923,9799,005380,현대차
2025-06-27 15:15:00,205530.76923076922,205941.83076923076,204820.3076923077,205230.76923076922,9799,005380,현대차
2025-06-27 15:20:00,205453.84615384616,205864.75384615385,204743.53846153847,205153.84615384616,9799,005380,현대차
2025-06-27 15:25:00,205376.92307692306,205787.6769230769,204666.76923076922,205076.92307692306,9799,005380,현대차
2025-06-30 09:00:00,204500.0,204909.0,204091.0,204500.0,6314,005380,현대차
2025-06-30 09:05:00,204500.0,204909.0,204078.20512820513,204487.1794871795,6314,005380,현대차
2025-06-30 09:10:00,204500.0,204909.0,204065.41025641025,204474.35897435897,6314,005380,현대차
2025-06-30 09:15:00,204500.0,204909.0,204052.6153846154,204461.53846153847,6314,005380,현대차
2025-06-30 09:20:00,204498.71794871794,204907.71538461538,204039.8205128205,204448.71794871794,6314,005380,현대차
2025-06-30 09:25:00,204485.89743589744,204894.86923076923,204027.02564102566,204435.89743589744,6314,005380,현대차
2025-06-30 09:30:00,204473.07692307694,204882.0230769231,204014.23076923078,204423.07692307694,6314,005380,현대차
2025-06-30 09:35:00,204460.2564102564,204869.1769230769,204001.4358974359,204410.2564102564,6314,005380,현대차
2025-06-30 09:40:00,204447.4358974359,204856.3307692308,203988.64102564103,204397.4358974359,6314,005380,현대차
2025-06-30 09:45:00,204434.61538461538,204843.4846153846,203975.84615384616,204384.61538461538,6314,005380,현대차
2025-06-30 09:50:00,204421.79487179487,204830.63846153847,203963.05128205128,204371.79487179487,6314,005380,현대차
2025-06-30 09:55:00,204408.97435897434,204817.7923076923,203950.2564102564,204358.97435897434,6314,005380,현대차
2025-06-30 10:00:00,204396.15384615384,204804.94615384616,203937.46153846153,204346.15384615384,6314,005380,현대차
2025-06-30 10:05:00,204383.33333333334,204792.1,203924.6666666667,204333.33333333334,6314,005380,현대차
2025-06-30 10:10:00,204370.5128205128,204779.25384615385,203911.87179487178,204320.5128205128,6314,005380,현대차
2025-06-30 10:15:00,204357.6923076923,204766.4076923077,203899.07692307694,204307.6923076923,6314,005380,현대차
2025-06-30 10:20:00,204344.87179487178,204753.56153846154,203886.28205128203,204294.87179487178,6314,005380,현대차
2025-06-30 10:25:00,204332.05128205128,204740.71538461538,203873.4871794872,204282.05128205128,6314,005380,현대차
2025-06-30 10:30:00,204319.23076923078,204727.86923076925,203860.6923076923,204269.23076923078,6314,005380,현대차
2025-06-30 10:35:00,204306.41025641025,204715.02307692307,203847.89743589744,204256.41025641025,6314,005380,현대차
2025-06-30 10:40:00,204293.58974358975,204702.17692307694,203835.10256410256,204243.58974358975,6314,005380,현대차
2025-06-30 10:45:00,204280.76923076922,204689.33076923076,203822.3076923077,204230.76923076922,6314,005380,현대차
2025-06-30 10:50:00,204267.94871794872,204676.48461538463,203809.5128205128,204217.94871794872,6314,005380,현대차
2025-06-30 10:55:00,204255.12820512822,204663.63846153847,203796.71794871797,204205.12820512822,6314,005380,현대차
2025-06-30 11:00:00,204242.3076923077,204650.79230769232,203783.92307692306,204192.3076923077,6314,005380,현대차
2025-06-30 11:05:00,204229.4871794872,204637.94615384616,203771.12820512822,204179.4871794872,6314,005380,현대차
2025-06-30 11:10:00,204216.66666666666,204625.09999999998,203758.3333333333,204166.66666666666,6314,005380,현대차
2025-06-30 11:15:00,204203.84615384616,204612.25384615385,203745.53846153847,204153.84615384616,6314,005380,현대차
2025-06-30 11:20:00,204191.02564102566,204599.4076923077,203732.7435897436,204141.02564102566,6314,005380,현대차
2025-06-30 11:25:00,204178.20512820513,204586.56153846154,203719.94871794872,204128.20512820513,6314,005380,현대차
2025-06-30 11:30:00,204165.38461538462,204573.71538461538,203707.15384615384,204115.38461538462,6314,005380,현대차
2025-06-30 11:35:00,204152.5641025641,204560.86923076923,203694.35897435897,204102.5641025641,6314,005380,현대차
2025-06-30 11:40:00,204139.7435897436,204548.02307692307,203681.5641025641,204089.7435897436,6314,005380,현대차
2025-06-30 11:45:00,204126.92307692306,204535.1769230769,203668.76923076922,204076.92307692306,6314,005380,현대차
2025-06-30 11:50:00,204114.10256410256,204522.33076923076,203655.97435897434,204064.10256410256,6314,005380,현대차
2025-06-30 11:55:00,204101.28205128206,204509.48461538463,203643.1794871795,204051.28205128206,6314,005380,현대차
2025-06-30 12:00:00,204088.46153846153,204496.63846153844,203630.3846153846,204038.46153846153,6314,005380,현대차
2025-06-30 12:05:00,204075.64102564103,204483.79230769232,203617.58974358975,204025.64102564103,6314,005380,현대차
2025-06-30 12:10:00,204062.8205128205,204470.94615384613,203604.79487179485,204012.8205128205,6314,005380,현대차
2025-06-30 12:15:00,204050.0,204458.1,203592.0,204000.0,6314,005380,현대차
2025-06-30 12:20:00,204037.1794871795,204445.25384615385,203579.20512820513,203987.1794871795,6314,005380,현대차
2025-06-30 12:25:00,204024.35897435897,204432.4076923077,203566.41025641025,203974.35897435897,6314,005380,현대차
2025-06-30 12:30:00,204011.53846153847,204419.56153846154,203553.6153846154,203961.53846153847,6314,005380,현대차
2025-06-30 12:35:00,203998.71794871794,204406.71538461538,203540.8205128205,203948.71794871794,6314,005380,현대차
2025-06-30 12:40:00,203985.89743589744,204393.86923076923,203528.02564102566,203935.89743589744,6314,005380,현대차
2025-06-30 12:45:00,203973.07692307694,204381.0230769231,203515.23076923078,203923.07692307694,6314,005380,현대차
2025-06-30 12:50:00,203960.2564102564,204368.1769230769,203502.4358974359,203910.2564102564,6314,005380,현대차
2025-06-30 12:55:00,203947.4358974359,204355.3307692308,203489.64102564103,203897.4358974359,6314,005380,현대차
2025-06-30 13:00:00,203934.61538461538,204342.4846153846,203476.84615384616,203884.61538461538,6314,005380,현대차
2025-06-30 13:05:00,203921.79487179487,204329.63846153847,203464.05128205128,203871.79487179487,6314,005380,현대차
2025-06-30 13:10:00,203908.97435897434,204316.7923076923,203451.2564102564,203858.97435897434,6314,005380,현대차
2025-06-30 13:15:00,203896.15384615384,204303.94615384616,203438.46153846153,203846.15384615384,6314,005380,현대차
2025-06-30 13:20:00,203883.33333333334,204291.1,203425.6666666667,203833.33333333334,6314,005380,현대차
2025-06-30 13:25:00,203870.5128205128,204278.25384615385,203412.87179487178,203820.5128205128,6314,005380,현대차
2025-06-30 13:30:00,203857.6923076923,204265.4076923077,203400.07692307694,203807.6923076923,6314,005380,현대차
2025-06-30 13:35:00,203844.87179487178,204252.56153846154,203387.28205128203,203794.87179487178,6314,005380,현대차
2025-06-30 13:40:00,203832.05128205128,204239.71538461538,203374.4871794872,203782.05128205128,6314,005380,현대차
2025-06-30 13:45:00,203819.23076923078,204226.86923076925,203361.6923076923,203769.23076923078,6314,005380,현대차
2025-06-30 13:50:00,203806.41025641025,204214.02307692307,203348.89743589744,203756.41025641025,6314,005380,현대차
2025-06-30 13:55:00,203793.58974358975,204201.17692307694,203336.10256410256,203743.58974358975,6314,005380,현대차
2025-06-30 14:00:00,203780.76923076922,204188.33076923076,203323.3076923077,203730.76923076922,6314,005380,현대차
2025-06-30 14:05:00,203767.94871794872,204175.48461538463,203310.5128205128,203717.94871794872,6314,005380,현대차
2025-06-30 14:10:00,203755.12820512822,204162.63846153847,203297.71794871797,203705.12820512822,6314,005380,현대차
2025-06-30 14:15:00,203742.3076923077,204149.79230769232,203284.92307692306,203692.3076923077,6314,005380,현대차
2025-06-30 14:20:00,203729.4871794872,204136.94615384616,203272.12820512822,203679.4871794872,6314,005380,현대차
2025-06-30 14:25:00,203716.66666666666,204124.09999999998,203259.3333333333,203666.66666666666,6314,005380,현대차
2025-06-30 14:30:00,203703.84615384616,204111.25384615385,203246.53846153847,203653.84615384616,6314,005380,현대차
2025-06-30 14:35:00,203691.02564102566,204098.4076923077,203233.7435897436,203641.02564102566,6314,005380,현대차
2025-06-30 14:40:00,203678.20512820513,204085.56153846154,203220.94871794872,203628.20512820513,6314,005380,현대차
2025-06-30 14:45:00,203665.38461538462,204072.71538461538,203208.15384615384,203615.38461538462,6314,005380,현대차
2025-06-30 14:50:00,203652.5641025641,204059.86923076923,203195.35897435897,203602.5641025641,6314,005380,현대차
2025-06-30 14:55:00,203639.7435897436,204047.02307692307,203182.5641025641,203589.7435897436,6314,005380,현대차
2025-06-30 15:00:00,203626.92307692306,204034.1769230769,203169.76923076922,203576.92307692306,6314,005380,현대차
2025-06-30 15:05:00,203614.10256410256,204021.33076923076,203156.97435897434,203564.10256410256,6314,005380,현대차
2025-06-30 15:10:00,203601.28205128206,204008.48461538463,203144.1794871795,203551.28205128206,6314,005380,현대차
2025-06-30 15:15:00,203588.46153846153,203995.63846153844,203131.3846153846,203538.46153846153,6314,005380,현대차
2025-06-30 15:20:00,203575.64102564103,203982.79230769232,203118.58974358975,203525.64102564103,6314,005380,현대차
2025-06-30 15:25:00,203562.8205128205,203969.94615384613,203105.79487179485,203512.8205128205,6314,005380,현대차
2025-07-01 09:00:00,204000.0,204408.0,203592.0,204000.0,13585,005380,현대차
2025-07-01 09:05:00,204000.0,204485.0769230769,203592.0,204076.92307692306,13585,005380,현대차
2025-07-01 09:10:00,204000.0,204562.15384615384,203592.0,204153.84615384616,13585,005380,현대차
2025-07-01 09:15:00,204000.0,204639.23076923075,203592.0,204230.76923076922,13585,005380,현대차
2025-07-01 09:20:00,204007.6923076923,204716.3076923077,203599.6769230769,204307.6923076923,13585,005380,현대차
2025-07-01 09:25:00,204084.61538461538,204793.3846153846,203676.44615384613,204384.61538461538,13585,005380,현대차
2025-07-01 09:30:00,204161.53846153847,204870.46153846153,203753.21538461538,204461.53846153847,13585,005380,현대차
2025-07-01 09:35:00,204238.46153846153,204947.53846153847,203829.9846153846,204538.46153846153,13585,005380,현대차
2025-07-01 09:40:00,204315.38461538462,205024.6153846154,203906.75384615385,204615.38461538462,13585,005380,현대차
2025-07-01 09:45:00,204392.3076923077,205101.6923076923,203983.52307692307,204692.3076923077,13585,005380,현대차
2025-07-01 09:50:00,204469.23076923078,205178.76923076925,204060.29230769232,204769.23076923078,13585,005380,현대차
2025-07-01 09:55:00,204546.15384615384,205255.84615384616,204137.06153846154,204846.15384615384,13585,005380,현대차
2025-07-01 10:00:00,204623.07692307694,205332.9230769231,204213.8307692308,204923.07692307694,13585,005380,현대차
2025-07-01 10:05:00,204700.0,205410.0,204290.6,205000.0,13585,005380,현대차
2025-07-01 10:10:00,204776.92307692306,205487.0769230769,204367.36923076923,205076.92307692306,13585,005380,현대차
2025-07-01 10:15:00,204853.84615384616,205564.15384615384,204444.13846153847,205153.84615384616,13585,005380,현대차
2025-07-01 10:20:00,204930.76923076922,205641.23076923075,204520.9076923077,205230.76923076922,13585,005380,현대차
2025-07-01 10:25:00,205007.6923076923,205718.3076923077,204597.6769230769,205307.6923076923,13585,005380,현대차
2025-07-01 10:30:00,205084.61538461538,205795.3846153846,204674.44615384613,205384.61538461538,13585,005380,현대차
2025-07-01 10:35:00,205161.53846153847,205872.46153846153,204751.21538461538,205461.53846153847,13585,005380,현대차
2025-07-01 10:40:00,205238.46153846153,205949.53846153847,204827.9846153846,205538.46153846153,13585,005380,현대차
2025-07-01 10:45:00,205315.38461538462,206026.6153846154,204904.75384615385,205615.38461538462,13585,005380,현대차
2025-07-01 10:50:00,205392.3076923077,206103.6923076923,204981.52307692307,205692.3076923077,13585,005380,현대차
2025-07-01 10:55:00,205469.23076923078,206180.76923076925,205058.29230769232,205769.23076923078,13585,005380,현대차
2025-07-01 11:00:00,205546.15384615384,206257.84615384616,205135.06153846154,205846.15384615384,13585,005380,현대차
2025-07-01 11:05:00,205623.07692307694,206334.9230769231,205211.8307692308,205923.07692307694,13585,005380,현대차
2025-07-01 11:10:00,205700.0,206412.0,205288.6,206000.0,13585,005380,현대차
2025-07-01 11:15:00,205776.92307692306,206489.0769230769,205365.36923076923,206076.92307692306,13585,005380,현대차
2025-07-01 11:20:00,205853.84615384616,206566.15384615384,205442.13846153847,206153.84615384616,13585,005380,현대차
2025-07-01 11:25:00,205930.76923076922,206643.23076923075,205518.9076923077,206230.76923076922,13585,005380,현대차
2025-07-01 11:30:00,206007.6923076923,206720.3076923077,205595.6769230769,206307.6923076923,13585,005380,현대차
2025-07-01 11:35:00,206084.61538461538,206797.3846153846,205672.44615384613,206384.61538461538,13585,005380,현대차
2025-07-01 11:40:00,206161.53846153847,206874.46153846153,205749.21538461538,206461.53846153847,13585,005380,현대차
2025-07-01 11:45:00,206238.46153846153,206951.53846153847,205825.9846153846,206538.46153846153,13585,005380,현대차
2025-07-01 11:50:00,206315.38461538462,207028.6153846154,205902.75384615385,206615.38461538462,13585,005380,현대차
2025-07-01 11:55:00,206392.3076923077,207105.6923076923,205979.52307692307,206692.3076923077,13585,005380,현대차
2025-07-01 12:00:00,206469.23076923078,207182.76923076925,206056.29230769232,206769.23076923078,13585,005380,현대차
